order_item_id,order_id,product_id,quantity,unit_price,discount_amount,unit_cost
695,341,484,1,137.0,0.0,47.83
696,342,357,1,109.0,0.0,42.12
697,342,52,1,106.0,0.0,48.62
698,342,157,1,117.0,0.0,48.45
699,342,770,1,51.0,0.0,24.97
700,343,705,1,57.0,0.0,23.41
701,344,852,2,115.0,0.0,57.26
702,345,623,2,51.0,10.2,25.64
703,346,59,2,128.0,0.0,64.06
704,347,311,1,136.0,0.0,67.98
705,347,980,1,173.0,8.65,63.22
706,347,530,1,138.0,0.0,56.15
707,348,56,1,107.0,0.0,54.73
708,349,145,1,120.0,0.0,44.97
709,350,769,1,58.0,2.9,24.95
710,350,757,1,48.0,2.4,16.9
711,351,648,1,53.0,0.0,24.63
712,351,841,1,98.0,0.0,36.25
713,351,59,1,128.0,12.8,64.06
714,352,470,2,136.0,40.8,70.16
715,353,667,1,68.0,0.0,24.92
716,353,503,1,119.0,0.0,48.19
717,353,24,1,124.0,0.0,47.38
718,353,406,2,108.0,0.0,43.67
719,354,469,2,138.0,0.0,52.35
720,355,235,2,78.0,0.0,33.72
721,355,623,1,51.0,0.0,25.64
722,356,472,1,106.0,0.0,46.89
723,356,381,2,116.0,23.2,41.38
724,356,885,1,110.0,0.0,52.94
725,357,479,1,125.0,0.0,52.28
726,358,506,1,122.0,0.0,51.12
727,358,779,2,68.0,6.8,23.67
728,358,945,3,85.0,0.0,41.97
729,359,180,3,100.0,0.0,47.6
730,360,270,1,75.0,3.75,28.92
731,361,1003,2,174.0,0.0,67.23
732,361,20,3,118.0,0.0,50.13
733,361,542,2,134.0,0.0,64.44
734,361,686,2,52.0,0.0,24.33
735,362,586,1,118.0,0.0,51.89
736,362,571,1,108.0,0.0,52.5
737,362,704,1,68.0,0.0,23.64
738,363,800,1,46.0,0.0,20.81
739,363,365,1,107.0,0.0,38.53
740,364,699,2,62.0,6.2,24.52
741,365,155,2,101.0,40.4,36.78
742,365,124,2,120.0,48.0,52.74
743,365,941,3,78.0,0.0,35.63
744,365,664,3,68.0,10.2,32.47
745,366,603,1,67.0,0.0,28.81
746,367,726,3,49.0,7.35,17.0
747,367,214,3,63.0,0.0,31.09
748,367,410,3,106.0,0.0,50.43
749,368,324,2,106.0,0.0,53.67
750,368,550,1,117.0,5.85,50.37
751,369,861,1,90.0,0.0,37.41
752,370,601,1,61.0,6.1,24.32
753,371,791,3,43.0,0.0,19.97
754,371,439,1,122.0,0.0,50.81
755,372,707,1,67.0,13.4,26.73
756,372,623,3,51.0,0.0,25.64
757,373,159,2,99.0,0.0,41.12
758,374,577,2,138.0,0.0,66.16
759,375,248,3,59.0,0.0,24.95
760,375,990,2,197.0,0.0,84.55
761,376,899,2,108.0,0.0,53.07
762,377,574,2,141.0,0.0,53.31
763,377,356,1,116.0,0.0,44.46
764,377,891,1,111.0,0.0,44.94
765,378,906,1,77.0,3.85,39.88
766,379,972,1,215.0,0.0,96.09
767,380,561,1,145.0,21.75,64.01
768,380,942,1,80.0,0.0,40.49
769,380,40,1,116.0,0.0,53.01
770,380,656,3,48.0,14.4,18.8
771,381,159,1,99.0,0.0,41.12
772,381,156,2,107.0,0.0,44.62
773,382,184,3,75.0,22.5,34.26
774,382,518,3,125.0,0.0,55.03
775,383,722,1,49.0,0.0,17.67
776,383,781,1,58.0,2.9,21.7
777,383,105,3,122.0,0.0,61.6
778,384,303,1,110.0,22.0,44.75
779,384,680,2,58.0,23.2,23.36
780,384,700,3,58.0,0.0,30.1
781,385,785,1,56.0,0.0,28.43
782,385,329,1,127.0,6.35,53.72
783,386,640,3,60.0,0.0,22.06
784,386,795,1,49.0,0.0,23.33
785,386,788,1,58.0,0.0,20.42
786,386,295,1,58.0,0.0,29.74
787,387,659,2,55.0,0.0,25.15
788,388,356,1,116.0,0.0,44.46
789,388,437,2,113.0,0.0,40.48
790,388,357,3,109.0,0.0,42.12
791,388,830,2,51.0,0.0,21.92
792,389,791,2,43.0,0.0,19.97
793,389,546,1,113.0,0.0,54.3
794,389,26,1,115.0,17.25,55.33
795,389,74,2,113.0,0.0,49.71
796,390,455,3,100.0,0.0,49.02
797,391,496,3,124.0,0.0,53.98
798,391,766,1,65.0,9.75,23.14
799,391,646,1,66.0,0.0,26.93
800,392,170,1,121.0,0.0,41.46
801,392,334,1,119.0,0.0,54.6
802,392,520,2,133.0,0.0,54.86
803,393,269,1,61.0,3.05,27.28
804,393,695,1,54.0,0.0,27.99
805,394,846,2,108.0,32.4,45.6
806,394,739,1,63.0,12.6,27.18
807,395,547,1,137.0,6.85,57.46
808,395,938,2,83.0,0.0,42.78
809,395,90,3,113.0,50.85,46.43
810,396,664,1,68.0,6.8,32.47
811,397,898,1,90.0,13.5,45.91
812,398,610,1,68.0,10.2,35.18
813,399,655,1,50.0,0.0,18.37
814,399,361,1,116.0,0.0,43.46
815,400,852,1,115.0,0.0,57.26
816,401,170,1,121.0,0.0,41.46
817,401,466,3,101.0,15.15,35.75
818,401,530,2,138.0,41.4,56.15
819,401,545,2,120.0,48.0,54.17
820,402,239,1,59.0,0.0,21.25
821,402,634,1,65.0,0.0,32.93
822,402,881,1,92.0,0.0,45.53
823,402,391,1,136.0,0.0,64.23
824,403,930,1,79.0,0.0,40.09
825,404,808,1,50.0,0.0,19.11
826,404,340,2,125.0,0.0,57.25
827,405,215,1,74.0,0.0,29.14
828,405,1087,1,151.0,0.0,60.28
829,406,897,2,116.0,0.0,41.54
830,407,958,1,168.0,0.0,84.76
831,407,329,2,127.0,0.0,53.72
832,408,714,1,54.0,0.0,27.4
833,409,184,2,75.0,7.5,34.26
834,409,312,1,119.0,0.0,50.97
835,410,1090,1,176.0,0.0,78.38
836,410,590,2,125.0,0.0,47.5
837,411,224,1,66.0,0.0,33.84
838,411,788,2,58.0,0.0,20.42
839,411,161,3,119.0,35.7,54.34
840,412,775,2,55.0,0.0,20.18
841,412,1076,1,173.0,0.0,59.21
842,413,633,1,57.0,0.0,23.63
843,414,493,2,123.0,0.0,55.7
844,415,822,3,58.0,0.0,29.14
845,416,160,1,104.0,0.0,46.08
846,416,372,1,111.0,0.0,54.37
847,416,933,1,70.0,0.0,24.98
848,416,385,2,124.0,49.6,44.81
849,417,533,1,148.0,0.0,61.29
850,417,462,1,103.0,0.0,49.77
851,418,726,3,49.0,0.0,17.0
852,419,387,1,100.0,0.0,51.83
853,420,907,1,69.0,0.0,31.24
854,421,194,1,60.0,0.0,20.48
855,421,152,2,107.0,0.0,47.51
856,421,563,1,138.0,0.0,56.77
857,421,593,1,130.0,26.0,58.7
858,422,601,2,61.0,6.1,24.32
859,422,1098,1,57.0,0.0,19.67
860,423,804,1,52.0,0.0,20.85
861,424,561,1,145.0,0.0,64.01
862,425,110,1,126.0,0.0,56.77
863,426,371,3,106.0,0.0,48.87
864,426,692,1,55.0,8.25,20.61
865,426,212,2,77.0,0.0,35.57
866,426,708,1,49.0,0.0,18.93
867,427,876,3,93.0,13.95,45.34
868,427,338,1,124.0,24.8,49.8
869,427,57,1,113.0,0.0,43.63
870,428,396,3,104.0,15.6,40.43
871,428,131,2,107.0,0.0,54.07
872,428,764,3,49.0,7.35,23.08
873,428,462,2,103.0,30.9,49.77
874,429,367,1,107.0,0.0,49.6
875,430,791,3,43.0,0.0,19.97
876,431,239,2,59.0,0.0,21.25
877,432,650,1,55.0,0.0,19.41
878,433,872,2,90.0,0.0,35.22
879,433,8,1,122.0,18.3,45.75
880,434,66,1,113.0,5.65,41.35
881,435,974,2,195.0,0.0,70.19
882,435,750,2,63.0,18.9,32.18
883,435,249,3,61.0,0.0,21.26
884,436,700,2,58.0,0.0,30.1
885,437,24,1,124.0,18.6,47.38
886,437,612,3,59.0,35.4,26.02
887,437,232,1,78.0,0.0,35.99
888,438,127,1,101.0,0.0,49.8
889,438,541,1,124.0,0.0,42.94
890,439,1001,1,161.0,0.0,79.38
891,439,536,1,116.0,0.0,43.31
892,439,110,3,126.0,0.0,56.77
893,439,190,1,75.0,3.75,26.92
894,440,657,1,57.0,0.0,23.63
895,440,961,1,170.0,25.5,75.36
896,440,848,1,95.0,0.0,43.69
897,441,854,1,101.0,0.0,44.53
898,442,716,2,55.0,5.5,26.78
899,443,794,1,45.0,0.0,20.06
900,444,817,1,57.0,0.0,24.84
901,444,890,1,90.0,0.0,44.28
902,444,339,1,116.0,0.0,42.07
903,445,1005,2,205.0,41.0,93.35
904,446,1033,2,159.0,0.0,58.16
905,447,814,1,55.0,0.0,23.64
906,448,354,3,132.0,0.0,68.12
907,449,685,1,55.0,2.75,26.69
908,449,821,2,55.0,0.0,27.73
909,449,104,3,111.0,0.0,51.44
910,450,359,1,133.0,0.0,49.23
911,450,646,1,66.0,3.3,26.93
912,450,150,1,112.0,5.6,53.89
913,451,154,2,113.0,33.9,46.64
914,451,440,1,115.0,0.0,41.55
915,451,87,3,116.0,0.0,45.38
916,452,344,1,103.0,0.0,40.28
917,453,56,1,107.0,16.05,54.73
918,453,344,1,103.0,0.0,40.28
919,454,471,3,100.0,0.0,36.76
920,455,825,1,57.0,2.85,27.4
921,455,547,2,137.0,0.0,57.46
922,455,583,3,134.0,20.1,47.44
923,456,416,1,130.0,0.0,47.2
924,456,851,2,94.0,0.0,46.53
925,457,610,2,68.0,0.0,35.18
926,457,113,1,110.0,0.0,52.9
927,458,190,2,75.0,0.0,26.92
928,458,172,1,116.0,0.0,41.94
929,459,3,1,111.0,0.0,45.15
930,459,29,1,112.0,0.0,41.33
931,459,63,2,100.0,0.0,36.76
932,459,520,1,133.0,0.0,54.86
933,460,441,2,132.0,0.0,51.64
934,460,405,3,124.0,0.0,49.31
935,460,299,3,65.0,9.75,22.94
936,461,960,1,168.0,25.2,73.54
937,461,936,2,82.0,0.0,30.04
938,462,565,2,129.0,0.0,61.18
939,463,37,1,104.0,10.4,41.09
940,464,94,2,106.0,0.0,43.17
941,465,327,3,103.0,0.0,37.84
942,465,383,1,106.0,0.0,50.36
943,466,32,2,109.0,0.0,38.78
944,466,736,2,64.0,0.0,22.44
945,466,754,3,49.0,0.0,20.05
946,466,708,2,49.0,0.0,18.93
947,467,410,2,106.0,0.0,50.43
948,467,1,2,119.0,47.6,42.48
949,467,40,1,116.0,23.2,53.01
950,467,149,2,100.0,10.0,37.3
951,468,338,1,124.0,18.6,49.8
952,469,852,3,115.0,0.0,57.26
953,470,391,2,136.0,54.4,64.23
954,470,476,1,107.0,0.0,44.81
955,470,976,2,209.0,0.0,97.33
956,471,1,2,119.0,0.0,42.48
957,472,638,1,59.0,0.0,20.89
958,473,416,1,130.0,19.5,47.2
959,474,137,3,104.0,46.8,52.41
960,475,871,1,108.0,0.0,53.31
961,475,1009,2,186.0,0.0,68.58
962,476,101,1,119.0,0.0,46.17
963,477,1018,3,185.0,0.0,65.02
964,477,526,3,123.0,0.0,60.31
965,477,52,2,106.0,0.0,48.62
966,477,379,3,128.0,76.8,47.39
967,478,1042,1,202.0,0.0,95.87
968,479,28,1,98.0,14.7,34.91
969,479,287,1,69.0,0.0,28.54
970,480,575,2,115.0,0.0,40.58
971,481,671,2,52.0,0.0,26.53
972,481,81,1,106.0,0.0,43.18
973,482,1,2,119.0,0.0,42.48
974,482,688,1,50.0,0.0,21.8
975,483,966,2,156.0,0.0,70.06
976,483,213,1,73.0,0.0,36.59
977,484,667,1,68.0,0.0,24.92
978,484,651,3,63.0,18.9,24.65
979,485,34,1,106.0,0.0,54.53
980,485,476,2,107.0,0.0,44.81
981,485,64,2,109.0,0.0,54.22
982,486,37,1,104.0,0.0,41.09
983,486,771,2,58.0,5.8,28.97
984,486,190,1,75.0,0.0,26.92
985,486,519,2,116.0,0.0,43.52
986,487,746,3,64.0,0.0,24.06
987,488,695,2,54.0,0.0,27.99
988,489,739,1,63.0,0.0,27.18
989,489,644,1,51.0,0.0,19.36
990,490,724,2,57.0,17.1,23.65
991,491,441,2,132.0,0.0,51.64
992,491,799,1,47.0,7.05,22.07
993,491,38,2,103.0,10.3,50.9
994,492,755,1,55.0,0.0,21.55
995,492,492,3,129.0,38.7,61.16
996,492,115,2,99.0,0.0,44.64
997,493,629,3,57.0,0.0,25.99
998,493,702,3,62.0,0.0,30.0
999,493,119,1,124.0,0.0,44.77
1000,494,477,3,113.0,0.0,54.1
1001,495,226,2,62.0,0.0,24.71
1002,495,420,1,130.0,19.5,53.36
1003,496,484,2,137.0,27.4,47.83
1004,497,375,3,108.0,64.8,53.81
1005,498,190,1,75.0,11.25,26.92
1006,498,1022,1,180.0,0.0,71.95
1007,499,839,2,55.0,0.0,19.91
1008,500,416,3,130.0,0.0,47.2
1009,501,39,2,120.0,24.0,50.13
1010,502,291,1,58.0,2.9,22.26
1011,503,163,1,111.0,0.0,50.25
1012,504,455,1,100.0,0.0,49.02
1013,505,475,1,136.0,0.0,54.76
1014,505,1029,2,175.0,52.5,86.81
1015,505,699,2,62.0,0.0,24.52
1016,505,873,2,99.0,0.0,45.62
1017,506,836,2,49.0,0.0,25.44
1018,506,218,2,67.0,13.4,32.52
1019,507,812,3,42.0,0.0,21.26
1020,508,822,1,58.0,0.0,29.14
1021,508,63,1,100.0,15.0,36.76
1022,508,490,2,136.0,0.0,56.65
1023,508,390,2,116.0,0.0,44.05
1024,509,342,1,129.0,0.0,63.84
1025,510,104,1,111.0,0.0,51.44
1026,511,420,2,130.0,0.0,53.36
1027,511,95,3,125.0,37.5,61.25
1028,512,867,1,110.0,0.0,46.65
1029,512,301,3,104.0,0.0,40.1
1030,512,237,3,58.0,0.0,22.29
1031,512,725,3,66.0,0.0,25.45
1032,513,364,2,122.0,0.0,47.42
1033,513,648,1,53.0,0.0,24.63
1034,513,852,1,115.0,0.0,57.26
1035,513,928,2,79.0,0.0,31.38
1036,514,913,1,76.0,3.8,26.23
1037,515,703,2,58.0,0.0,20.74
1038,516,270,1,75.0,0.0,28.92
1039,516,367,1,107.0,0.0,49.6
1040,516,683,1,57.0,0.0,19.78
1041,517,1036,1,168.0,0.0,59.97
1042,518,159,1,99.0,0.0,41.12
1043,518,280,1,71.0,0.0,30.75
1044,519,668,2,49.0,0.0,16.8
1045,520,616,1,52.0,0.0,24.79
1046,521,462,1,103.0,0.0,49.77
1047,521,253,2,75.0,0.0,25.56
1048,522,154,2,113.0,0.0,46.64
1049,523,838,3,48.0,0.0,21.68
1050,523,401,1,132.0,0.0,46.29
1051,523,866,1,105.0,15.75,52.62
1052,523,353,1,108.0,0.0,54.46
1053,524,697,2,48.0,4.8,22.93
1054,525,688,1,50.0,0.0,21.8
1055,525,800,2,46.0,18.4,20.81
1056,525,496,2,124.0,0.0,53.98
1057,526,774,1,54.0,5.4,21.33
1058,526,173,1,127.0,0.0,65.94
1059,527,519,2,116.0,0.0,43.52
1060,528,415,3,109.0,0.0,44.53
1061,528,361,1,116.0,0.0,43.46
1062,529,667,1,68.0,10.2,24.92
1063,530,161,1,119.0,0.0,54.34
1064,530,581,1,140.0,0.0,51.47
1065,531,113,1,110.0,0.0,52.9
1066,531,333,1,134.0,13.4,63.64
1067,531,670,3,51.0,0.0,21.7
1068,532,173,3,127.0,0.0,65.94
1069,532,456,1,119.0,11.9,60.08
1070,533,741,1,63.0,9.45,30.97
1071,533,629,2,57.0,0.0,25.99
1072,533,82,1,101.0,15.15,50.11
1073,534,727,3,55.0,0.0,25.19
1074,534,1015,1,204.0,0.0,95.85
1075,535,175,1,110.0,0.0,50.09
1076,536,666,1,68.0,6.8,23.64
1077,536,170,1,121.0,0.0,41.46
1078,536,439,3,122.0,0.0,50.81
1079,536,54,3,105.0,0.0,36.41
1080,537,785,1,56.0,8.4,28.43
1081,537,887,1,97.0,0.0,42.67
1082,538,635,1,67.0,0.0,23.0
1083,539,156,1,107.0,0.0,44.62
1084,540,451,1,99.0,0.0,43.19
1085,541,856,2,103.0,10.3,51.48
1086,542,103,1,108.0,0.0,43.84
1087,542,159,1,99.0,9.9,41.12
1088,543,41,1,110.0,0.0,38.22
1089,544,105,1,122.0,0.0,61.6
1090,544,65,1,106.0,0.0,50.87
1091,544,932,1,73.0,0.0,26.38
1092,545,834,1,43.0,8.6,18.62
1093,545,161,1,119.0,0.0,54.34
1094,546,608,1,67.0,3.35,25.24
1095,546,95,2,125.0,50.0,61.25
1096,546,31,2,109.0,0.0,42.98
1097,547,733,2,56.0,0.0,22.52
1098,548,377,1,118.0,0.0,40.13
1099,548,694,3,54.0,32.4,18.6
1100,549,945,1,85.0,0.0,41.97
1101,549,78,1,124.0,0.0,44.6
1102,549,777,1,65.0,0.0,24.88
1103,550,696,2,48.0,0.0,20.91
1104,551,800,2,46.0,0.0,20.81
1105,551,53,1,121.0,0.0,43.49
1106,552,797,1,47.0,0.0,20.82
1107,553,404,1,102.0,0.0,37.91
1108,553,866,3,105.0,0.0,52.62
1109,553,75,2,124.0,12.4,45.29
1110,554,1084,3,156.0,0.0,67.16
1111,554,154,1,113.0,0.0,46.64
1112,555,686,1,52.0,5.2,24.33
1113,556,882,3,103.0,0.0,53.39
1114,557,878,3,108.0,0.0,44.26
1115,557,1085,1,212.0,0.0,94.58
1116,557,375,1,108.0,0.0,53.81
1117,557,782,2,48.0,0.0,21.47
1118,558,28,1,98.0,19.6,34.91
1119,558,29,1,112.0,0.0,41.33
1120,559,886,1,100.0,10.0,50.07
1121,560,877,2,117.0,46.8,58.12
1122,560,586,2,118.0,0.0,51.89
1123,560,514,3,148.0,0.0,56.32
1124,560,11,1,109.0,16.35,46.27
1125,561,236,1,58.0,0.0,29.74
1126,562,898,1,90.0,0.0,45.91
1127,562,752,2,54.0,0.0,23.43
1128,563,875,2,89.0,0.0,46.07
1129,564,219,1,71.0,7.1,29.35
1130,565,44,1,116.0,0.0,46.68
1131,565,1102,2,53.0,0.0,18.98
1132,566,155,1,101.0,0.0,36.78
1133,567,688,1,50.0,10.0,21.8
1134,567,912,2,68.0,20.4,33.81
1135,567,671,2,52.0,0.0,26.53
1136,567,759,1,52.0,0.0,19.53
1137,568,324,1,106.0,0.0,53.67
1138,569,96,1,110.0,0.0,39.36
1139,570,684,1,59.0,0.0,22.59
1140,571,621,1,57.0,0.0,23.92
1141,572,53,2,121.0,0.0,43.49
1142,573,696,1,48.0,4.8,20.91
1143,573,644,1,51.0,0.0,19.36
1144,573,189,2,60.0,0.0,24.08
1145,573,675,1,51.0,0.0,19.91
1146,574,733,3,56.0,0.0,22.52
1147,574,841,1,98.0,0.0,36.25
1148,575,1016,2,194.0,0.0,67.94
1149,576,670,1,51.0,0.0,21.7
1150,577,874,1,103.0,5.15,52.61
1151,577,446,1,106.0,0.0,38.7
1152,578,722,2,49.0,14.7,17.67
1153,579,936,1,82.0,0.0,30.04
1154,579,832,1,58.0,8.7,22.46
1155,579,247,1,62.0,0.0,24.77
1156,580,22,1,115.0,0.0,45.39
1157,580,1080,2,170.0,0.0,58.6
1158,581,276,1,71.0,0.0,32.86
1159,582,443,1,117.0,17.55,54.31
1160,583,1037,1,194.0,0.0,92.55
1161,584,678,3,56.0,16.8,21.06
1162,584,162,2,107.0,10.7,51.55
1163,585,787,2,57.0,0.0,20.48
1164,586,256,1,67.0,0.0,30.06
1165,586,205,1,59.0,0.0,20.96
1166,586,247,1,62.0,3.1,24.77
1167,586,1087,1,151.0,0.0,60.28
1168,587,89,2,104.0,20.8,36.36
1169,588,182,2,62.0,6.2,27.62
1170,588,1041,2,162.0,0.0,78.14
1171,588,638,1,59.0,0.0,20.89
1172,589,346,1,126.0,0.0,64.45
1173,589,396,2,104.0,0.0,40.43
1174,590,111,2,117.0,0.0,41.56
1175,590,289,1,65.0,0.0,26.71
1176,591,623,2,51.0,0.0,25.64
1177,592,52,1,106.0,21.2,48.62
1178,592,27,2,110.0,0.0,53.52
1179,593,171,3,124.0,0.0,50.47
1180,593,964,1,200.0,30.0,93.56
1181,594,709,1,49.0,0.0,19.76
1182,595,928,1,79.0,3.95,31.38
1183,596,313,2,119.0,0.0,49.77
1184,597,601,2,61.0,0.0,24.32
1185,598,717,1,58.0,0.0,22.42
1186,598,716,2,55.0,0.0,26.78
1187,599,827,3,42.0,0.0,16.85
1188,600,260,1,58.0,0.0,23.34
1189,601,148,2,125.0,0.0,58.47
1190,602,248,1,59.0,0.0,24.95
1191,602,603,3,67.0,20.1,28.81
1192,602,729,1,50.0,0.0,19.88
1193,603,931,1,81.0,0.0,34.21
1194,604,526,1,123.0,12.3,60.31
1195,604,806,1,48.0,0.0,16.76
1196,605,855,2,96.0,0.0,36.81
1197,605,331,1,112.0,0.0,41.65
1198,605,774,1,54.0,0.0,21.33
1199,605,1027,1,212.0,0.0,109.73
1200,606,291,1,58.0,0.0,22.26
1201,606,1085,2,212.0,0.0,94.58
1202,606,115,2,99.0,0.0,44.64
1203,607,633,2,57.0,5.7,23.63
1204,607,854,3,101.0,0.0,44.53
1205,607,756,3,64.0,0.0,27.48
1206,607,448,2,114.0,0.0,55.36
1207,608,494,1,117.0,0.0,45.52
1208,609,421,1,125.0,0.0,54.97
1209,609,1010,1,213.0,0.0,82.88
1210,610,532,1,143.0,0.0,65.15
1211,610,199,2,68.0,0.0,28.51
1212,611,633,1,57.0,0.0,23.63
1213,612,11,1,109.0,0.0,46.27
1214,612,205,1,59.0,2.95,20.96
1215,612,425,2,108.0,0.0,52.79
1216,613,85,2,112.0,0.0,41.03
1217,613,155,1,101.0,10.1,36.78
1218,614,549,2,138.0,0.0,54.07
1219,615,831,3,54.0,0.0,21.13
1220,616,892,1,94.0,0.0,35.12
1221,616,317,2,102.0,20.4,51.51
1222,617,236,1,58.0,0.0,29.74
1223,617,620,1,65.0,0.0,23.92
1224,617,735,2,68.0,0.0,29.51
1225,617,615,2,51.0,0.0,25.15
1226,618,713,2,59.0,0.0,28.75
1227,619,674,1,68.0,0.0,29.3
1228,619,687,2,62.0,0.0,24.89
1229,619,727,1,55.0,0.0,25.19
1230,619,246,1,63.0,0.0,26.86
1231,620,32,1,109.0,0.0,38.78
1232,620,898,1,90.0,0.0,45.91
1233,621,154,1,113.0,22.6,46.64
1234,622,657,3,57.0,0.0,23.63
1235,622,956,1,159.0,31.8,80.2
1236,623,361,1,116.0,11.6,43.46
1237,623,788,1,58.0,0.0,20.42
1238,624,3,1,111.0,0.0,45.15
1239,624,459,1,109.0,5.45,55.98
1240,625,742,1,48.0,0.0,21.13
1241,625,900,3,93.0,0.0,45.0
1242,626,772,1,62.0,0.0,24.02
1243,626,306,3,102.0,0.0,39.54
1244,626,645,2,67.0,0.0,31.63
1245,627,751,2,57.0,0.0,24.37
1246,627,60,1,125.0,0.0,62.6
1247,628,878,1,108.0,0.0,44.26
1248,628,820,1,44.0,0.0,16.76
1249,628,22,2,115.0,0.0,45.39
1250,628,1012,1,153.0,0.0,57.34
1251,629,215,1,74.0,0.0,29.14
1252,629,160,3,104.0,0.0,46.08
1253,629,639,3,60.0,18.0,27.04
1254,629,816,1,46.0,0.0,16.08
1255,630,790,2,56.0,0.0,28.11
1256,631,766,2,65.0,0.0,23.14
1257,631,788,1,58.0,0.0,20.42
1258,632,491,1,123.0,0.0,58.13
1259,633,271,1,61.0,0.0,25.09
1260,633,1079,2,189.0,75.6,71.85
1261,633,6,3,123.0,18.45,55.81
1262,633,640,1,60.0,0.0,22.06
1263,634,66,3,113.0,0.0,41.35
1264,634,395,2,108.0,0.0,52.79
1265,634,536,3,116.0,0.0,43.31
1266,635,14,1,119.0,0.0,47.15
1267,635,242,2,58.0,0.0,20.89
1268,635,798,3,50.0,22.5,22.25
1269,636,619,2,49.0,9.8,21.79
1270,636,272,1,69.0,0.0,30.5
1271,636,873,1,99.0,0.0,45.62
1272,636,77,2,120.0,0.0,50.9
1273,637,566,2,120.0,36.0,52.28
1274,637,404,1,102.0,0.0,37.91
1275,637,222,2,59.0,11.8,22.21
1276,637,889,1,104.0,0.0,48.59
1277,638,392,1,128.0,0.0,62.61
1278,638,463,2,120.0,0.0,60.22
1279,639,329,1,127.0,0.0,53.72
1280,639,266,1,59.0,5.9,25.75
1281,639,753,2,60.0,6.0,30.1
1282,639,307,1,105.0,0.0,43.52
1283,640,100,1,127.0,0.0,53.76
1284,640,480,1,127.0,0.0,47.04
1285,640,936,1,82.0,16.4,30.04
1286,640,819,2,43.0,0.0,16.42
1287,641,123,2,127.0,0.0,53.19
1288,642,692,1,55.0,0.0,20.61
1289,642,240,1,59.0,2.95,27.47
1290,642,1008,1,178.0,17.8,81.55
1291,643,458,1,137.0,0.0,54.24
1292,643,155,3,101.0,45.45,36.78
1293,643,959,2,226.0,0.0,80.94
1294,644,38,1,103.0,0.0,50.9
1295,645,137,3,104.0,15.6,52.41
1296,646,390,1,116.0,0.0,44.05
1297,646,1095,1,19.0,0.0,9.42
1298,647,905,2,77.0,0.0,37.77
1299,648,333,1,134.0,0.0,63.64
1300,649,714,1,54.0,0.0,27.4
1301,649,204,2,76.0,15.2,39.22
1302,649,653,2,57.0,22.8,29.16
1303,649,78,2,124.0,0.0,44.6
1304,650,840,1,48.0,2.4,23.54
1305,651,746,1,64.0,0.0,24.06
1306,651,391,1,136.0,0.0,64.23
1307,652,625,2,63.0,6.3,28.22
1308,653,4,1,117.0,0.0,57.11
1309,653,280,1,71.0,0.0,30.75
1310,653,105,1,122.0,0.0,61.6
1311,653,675,1,51.0,2.55,19.91
1312,654,534,1,145.0,0.0,55.72
1313,654,339,1,116.0,0.0,42.07
1314,655,757,2,48.0,9.6,16.9
1315,656,492,1,129.0,12.9,61.16
1316,656,123,2,127.0,50.8,53.19
1317,657,102,1,111.0,0.0,46.07
1318,657,462,2,103.0,0.0,49.77
1319,657,114,1,126.0,0.0,48.59
1320,657,965,3,218.0,65.4,98.2
1321,658,279,1,65.0,0.0,30.68
1322,659,66,1,113.0,0.0,41.35
1323,659,45,2,98.0,19.6,50.23
1324,660,218,1,67.0,0.0,32.52
1325,660,49,1,114.0,5.7,47.77
1326,660,935,1,76.0,0.0,38.72
1327,661,982,1,211.0,0.0,74.19
1328,662,48,1,112.0,5.6,43.46
1329,663,707,1,67.0,3.35,26.73
1330,663,448,3,114.0,0.0,55.36
1331,663,735,1,68.0,0.0,29.51
1332,663,898,1,90.0,4.5,45.91
1333,664,806,2,48.0,9.6,16.76
1334,664,629,2,57.0,0.0,25.99
1335,664,575,1,115.0,11.5,40.58
1336,664,584,2,116.0,0.0,43.96
1337,665,751,2,57.0,0.0,24.37
1338,666,528,2,109.0,32.7,41.14
1339,666,750,1,63.0,0.0,32.18
1340,667,704,2,68.0,0.0,23.64
1341,667,275,1,66.0,0.0,23.56
1342,668,834,1,43.0,0.0,18.62
1343,669,226,1,62.0,0.0,24.71
1344,670,373,1,136.0,0.0,54.11
1345,671,881,1,92.0,18.4,45.53
1346,671,85,3,112.0,16.8,41.03
1347,672,498,1,138.0,13.8,58.8
1348,672,899,3,108.0,64.8,53.07
1349,672,141,1,126.0,0.0,60.35
1350,673,149,3,100.0,30.0,37.3
1351,674,451,1,99.0,0.0,43.19
1352,675,950,1,202.0,0.0,85.83
1353,675,1044,3,215.0,0.0,104.52
1354,676,64,2,109.0,0.0,54.22
1355,677,692,1,55.0,0.0,20.61
1356,677,242,3,58.0,0.0,20.89
1357,677,712,1,60.0,0.0,21.93
1358,678,135,1,100.0,0.0,50.15
1359,678,908,3,79.0,11.85,37.82
1360,679,114,2,126.0,0.0,48.59
1361,680,111,3,117.0,17.55,41.56
1362,681,463,1,120.0,12.0,60.22
1363,681,637,1,68.0,10.2,34.21
1364,681,4,2,117.0,0.0,57.11
1365,682,10,1,121.0,0.0,62.21
1366,683,474,1,130.0,0.0,58.66
1367,683,891,2,111.0,0.0,44.94
1368,683,324,1,106.0,0.0,53.67
1369,684,126,1,128.0,0.0,60.06
1370,685,1042,2,202.0,80.8,95.87
1371,686,117,1,119.0,23.8,56.82
1372,686,212,1,77.0,0.0,35.57
